source_file,video_id,title,description,publishedAt,channelTitle,TaxonName,query,search_type,search_unit,regionCode,geo_id,location,locationRadius,video_url,viewCount,likeCount,commentCount,duration
yt_search_terms_01_REG_videos.csv,qFtjIjXRbwE,Loro Gris Africano 2016,"Loro Gris Africano 2016 5 meses de edad Guadalajara, Jalisco, México.",2016-09-24T00:00:00Z,Alamazonas® | Todo para Aves y Mascotas,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,https://www.youtube.com/watch?v=qFtjIjXRbwE,52189,647,5,PT14S
yt_search_terms_01_REG_videos.csv,tewyH9w6yHA,"Loro gris africano , cantos , sonidos  ,Parrots , Grey parrot . Sound","Cantos y sonidos del loro gris africano , También conocido como yaco , un gran entretenimiento para tu loro para imitar .",2024-01-23T00:00:00Z,Loro yaco Darko,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,https://www.youtube.com/watch?v=tewyH9w6yHA,12417,68,0,PT1H5M17S
yt_search_terms_01_REG_videos.csv,5jJhbSkK-GY,Papagaio cinzento: curiosidades e fatos sobre essa ave inteligente!,"Este vídeo apresenta curiosidades e fatos interessantes sobre o papagaio cinzento, uma das aves mais inteligentes do mundo.",2023-03-05T00:00:00Z,Canal dos Bichos,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,https://www.youtube.com/watch?v=5jJhbSkK-GY,1936,79,6,PT7M41S
yt_search_terms_01_REG_videos.csv,8pkAL_A9_E4,Papagaio cinzento,,2023-05-02T00:00:00Z,Aves Exóticas Domésticas,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=8pkAL_A9_E4,582,10,0,PT30S
yt_search_terms_01_REG_videos.csv,BQYWbXhNDNo,Papagaio do Congo ou Papagaio cinzento#shorts,"O papagaio-cinzento (Psittacus erithacus), também conhecido como papagaio-do-congo ou papagaio-do-gabão, é um papagaio ...",2023-08-28T00:00:00Z,Cantinho da Terra,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=BQYWbXhNDNo,55129,858,9,PT12S
yt_search_terms_01_REG_videos.csv,EB2OqSnDULg,Papagaio Cinzento Falando,,2024-08-12T00:00:00Z,Wild Life Birds BR,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=EB2OqSnDULg,2847,15,0,PT12S
yt_search_terms_01_REG_videos.csv,Lhe3pbB3akM,Papagaio Cinzento Cauda Vermelha Bébé! - criado à mão,Baby grey Parrot with only 3 months - Handfeeding.,2016-02-21T00:00:00Z,Naturezativa - Frederico Lisboa,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=Lhe3pbB3akM,2759,19,0,PT27S
yt_search_terms_01_REG_videos.csv,LhheeQ4gHGc,Papagaio do Congo - Imitando animais,"Olá! Essa é a Khaleesi, um papagaio do Congo (papagaio cinzento, African Grey) imitando alguns animais. Essas aves são muito ...",2020-01-08T00:00:00Z,Canal do Papagaio,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,https://www.youtube.com/watch?v=LhheeQ4gHGc,173761,11254,79,PT34S
yt_search_terms_01_REG_videos.csv,OXyhQGNuhKc,CANTO DO PAPAGAIO CINZENTO  - GRAY PARROT SINGING,"CANTO DO PAPAGAIO CINZENTO - GRAY PARROT SINGING ❤️Para Ver os melhores Cantos de Pássaros, Pássaros ...",2023-06-09T00:00:00Z,Cantos e Encantos de Pássaros,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=OXyhQGNuhKc,4170,37,0,PT10M12S
yt_search_terms_01_REG_videos.csv,R2GB9RMZ-Dk,"Nina, papagaio cinzento, brinca com menina",Parrot and a children.,2016-10-22T00:00:00Z,Marco Tavares,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=R2GB9RMZ-Dk,736,3,1,PT1M16S
yt_search_terms_01_REG_videos.csv,WpkolIDwddM,PAPAGAIO CINZENTO: dicas de maneio e criação com Bruno Soares,"Neste episódio especial do ""Entre Asas e Criadores"", visito o criador de aves Bruno Soares, e damos início a uma nova dinâmica.",2025-09-21T00:00:00Z,Aves Pires,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=WpkolIDwddM,4604,205,12,PT15M35S
yt_search_terms_01_REG_videos.csv,eTml6pHm5lI,Papagaio do Congo / Papagaio Cinzento  criado a mão,,2022-02-05T00:00:00Z,Casa Dos Papagaios Pet Shop Almancil,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=eTml6pHm5lI,1394,44,2,PT36S
yt_search_terms_01_REG_videos.csv,loIFs2RSt5Y,Viva o Porto! - Papagaio Cinzento com cauda Vermelha,Papagaio Cinzento cauda vermelha - Psittacus erithacus Nome do papagaio: Óscar Piruças Viva o Porto!,2018-09-12T00:00:00Z,Nuno Rua,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=loIFs2RSt5Y,13400,178,3,PT8S
yt_search_terms_01_REG_videos.csv,zYa0fT6NZF0,Poatan ou Gane? Papagaio Cinzento fez a previsão! UFC Casa Branca,,2026-06-11T00:00:00Z,Diretasso,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,https://www.youtube.com/watch?v=zYa0fT6NZF0,11604,540,35,PT19S
yt_search_terms_02_REG_videos.csv,-u3l1e9NLjQ,"El alga asiática Rugulopteryx okamurae ataca fuerte en la playa de Guadalquitón, San Roque (Cádiz)","El alga asiática Rugulopteryx okamurae ataca fuerte en la playa de Guadalquitón, San Roque (Cádiz)",2024-07-30T00:00:00Z,Verdemar Ecologistas en Acción,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=-u3l1e9NLjQ,70,1,0,PT44S
yt_search_terms_02_REG_videos.csv,1fFastMpjhc,Ciencia de la Conservación – Alga asiática invasora (Rugulopteryx okamurae).,"En el marco del Convenio de Colaboración entre OBIMASA y el Laboratorio de Biología Marina de la Universidad de Sevilla, ...",2022-02-28T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=1fFastMpjhc,217,5,0,PT32M9S
yt_search_terms_02_REG_videos.csv,1fUYpITmLHM,Nace el ‘Foro Alga Invasora’ para afrontar el reto de Rugulopteryx okamurae,"El tejido investigador científico-técnico, junto al empresarial y a las organizaciones ciudadanas y de conservación de la ...",2020-06-25T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=1fUYpITmLHM,105,3,,PT1M49S
yt_search_terms_02_REG_videos.csv,3gNAJrYELJI,CONFERENCIA. Problemática de la invasión de Rugulopteryx okamurae. José Carlos García Gómez,"PRESENTACIÓN DEL ACTO a cargo de Alejandro Ramírez Hurtado. Consejería de Fomento, Medio Ambiente y Servicios ...",2025-04-02T00:00:00Z,Instituto de Estudios Ceutíes,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=3gNAJrYELJI,97,2,0,PT58M31S
yt_search_terms_02_REG_videos.csv,4PasAv1m6UA,Los ecologistas denuncian que el problema del alga invasora se agrava,"Verdemar Ecologistas en Acción denuncia que la presencia de Rugulopteryx okamurae, el alga asiática invasora continúa ...",2026-05-29T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=4PasAv1m6UA,36,1,0,PT1M50S
yt_search_terms_02_REG_videos.csv,8G3m25J_-VE,"Rugulopteryx okamurae, el alga invasora incontrolable","En nuestras costas de la Bahía norte, este año también están teniendo su presencia la especie de alga invasora Rugulopteryx ...",2025-08-08T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=8G3m25J_-VE,831,8,0,PT2M51S
yt_search_terms_02_REG_videos.csv,9WfD2BMXFlU,First results of BIOKAMURAE II: Rugulopteryx okamurae - effects over habitats and sea urchin,"The BIOKAMURAE II project, led by IFAPA El Toruño, is investigating this transformation along the Andalusian Mediterranean ...",2025-12-02T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=9WfD2BMXFlU,202,7,0,PT5M4S
yt_search_terms_02_REG_videos.csv,9XVhIaRwmDE,"Alga asiática Rugulopteryx okamurae,  Guadarranque, San Roque","Mires por donde mires, una administración lenta . Rugulopteryx okamurae, Bahía de Algeciras #bahiadealgeciras #rugulopteryx ...",2025-07-15T00:00:00Z,Verdemar Ecologistas en Acción,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=9XVhIaRwmDE,55,1,0,PT29S
yt_search_terms_02_REG_videos.csv,AeOOG0GnwW8,"Seminario María Altamirano Jeschke: &quot;Rugulopteryx okamurae: Origin, Impacts, Biology and Management&quot;","Dr. María Altamirano Jeschke 15/01/2025 Dr. Altamirano completed her doctoral thesis in 1999, focusing on the effects of ...",2025-01-15T00:00:00Z,IMEDEA UIB-CSIC,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=AeOOG0GnwW8,202,4,0,PT1H25M9S
yt_search_terms_02_REG_videos.csv,BxrhaJFRdDw,ALGA ASIÁTICA: UNA ENEMIGA PARA NUESTRAS COSTAS,"La Rugulopteryx okamurae, comúnmente conocida como alga asiática, es un alga procedente de las costas asiáticas del Pacífico ...",2021-11-16T00:00:00Z,CEDECOM,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=BxrhaJFRdDw,835,14,0,PT4M58S
yt_search_terms_02_REG_videos.csv,Do-k9FdE89o,Gestión del Alga Invasora Rugulopteryx Okamurae en el Litoral Andaluz (BIOKAMURAE),Rugulopteryx okamurae es un alga exótica invasora que ha colonizando grandes extensiones del fondo costero entre el Estrecho ...,2023-09-29T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=Do-k9FdE89o,3907,40,6,PT7M17S
yt_search_terms_02_REG_videos.csv,EX2Bdme7Ywo,&quot;Rugulopteryx Okamurae&quot;: a invasora japonesa ataca agora no Algarve,Foi detetada em França em 2009. Seis anos ganhou força em Espanha e já está na lista da União Europeia. A propagar-se há ...,2022-07-24T00:00:00Z,Euronews em Português,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=EX2Bdme7Ywo,11267,546,78,PT1M21S
yt_search_terms_02_REG_videos.csv,LMy0LdJYYc8,Rugulopteryx okamurae: los desafíos ante su complicada erradicación y gestión de su biomasa,Continúa II Taller Internacional sobre el alga invasora 'Rugulopteryx okamurae' en el Campus Universitario. Una cita que en esta ...,2026-05-12T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=LMy0LdJYYc8,18,0,0,PT1M13S
yt_search_terms_02_REG_videos.csv,T46df8gC9ws,Alga invasora en el Mediterráneo,'Rugulopteryx okamurae' coloniza las costas andaluzas.,2021-06-13T00:00:00Z,Ultima Hora,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=T46df8gC9ws,1525,3,0,PT2M6S
yt_search_terms_02_REG_videos.csv,YRAa0MIVIQk,Conheça a alga RUGULOPTERYX OKAMURAE,"Conheça a alga RUGULOPTERYX OKAMURAE e como acabar com ela. A alga invasora Rugulopteryx okamurae, originária da ...",2025-06-15T00:00:00Z,Azores Wild Blue,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=YRAa0MIVIQk,348,9,0,PT3M33S
yt_search_terms_02_REG_videos.csv,aUSTZzoOh2E,"Ciencia de la Conservación - Evolución de las especies invasoras, alga Rugulopteryx okamurae",La sección de hoy trata de resumir el impacto que causan las especies invasoras sobre la pérdida de biodiversidad en el medio y ...,2025-02-16T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=aUSTZzoOh2E,112,1,0,PT17M2S
yt_search_terms_02_REG_videos.csv,b3mT5JdqYrg,Se revelan más datos sobre el estudio del alga invasora &#39;Rugulopteryx okamurae&quot;,La Fundación Cepsa junto con la Universidad de Sevilla buscan una salida útil a los restos del alga invasora en las costas del ...,2021-11-05T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=b3mT5JdqYrg,113,2,,PT1M30S
yt_search_terms_02_REG_videos.csv,iIuusyuSx58,Alga invasora | Invasive algae | Pacífico Açores | Rugulopteryx okamurae | Expedição Faial Fev2022,"Expedição para avaliação da cobertura da alga marinha do pacífico Rugulopteryx okamurae no Atlântico Norta, na Ilha do Faial, ...",2022-02-18T00:00:00Z,Atlantic Naturalist,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=iIuusyuSx58,1318,36,0,PT10M20S
yt_search_terms_02_REG_videos.csv,pmBySC07mFs,"Rugulopteryx okamurae, la gran amenaza ambiental",Tercera y última jornada este miércoles del Taller Internacional sobre el alga Rugulopteryx okamurae: gestión de la biomasa.,2026-05-13T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=pmBySC07mFs,42,0,0,PT1M37S
yt_search_terms_02_REG_videos.csv,wYF0ZrGKNcw,Primeros resultados de BIOKAMURAE II: Rugulopteryx okamurae - efectos sobre hábitats y erizo de mar,"El proyecto BIOKAMURAE II, liderado por IFAPA El Toruño, está estudiando esta transformación en el litoral mediterráneo ...",2025-12-02T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=wYF0ZrGKNcw,322,2,0,PT5M21S
yt_search_terms_01_REG_videos.csv,-Eue4SupdSA,TRAMPEO VESPA VELUTINA,"Hola tater@s¡¡ en este vídeo os enseñamos a realizar un trampa para capturar vespa velutina. Como sabréis bien, hay un ...",2018-03-12T00:00:00Z,Les Colmenes De Tate,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=-Eue4SupdSA,103127,465,0,PT3M20S
yt_search_terms_01_REG_videos.csv,-_NjvmvMI1A,Vespa velutina - produção da mistura do atrativo artesanal e comercial e instalação da armadilha,"Apoio à Implementação de uma estratégia de Prevenção, Controlo e Erradicação da Vespa velutina na Região Oeste - Produção ...",2022-09-16T00:00:00Z,Município de Arruda dos Vinhos,Vespa_velutina,Vespa velutina,REG,PT,PT,,,,https://www.youtube.com/watch?v=-_NjvmvMI1A,1563,11,0,PT2M5S
yt_search_terms_01_REG_videos.csv,7xi-HT98sCg,"trampa  Vespa velutina ,avispa asiática rápido y facil",,2025-07-30T00:00:00Z,JOSE PEREZ IGLESIAS,Vespa_velutina,Vespa velutina,REG,PT,PT,,,,https://www.youtube.com/watch?v=7xi-HT98sCg,1716,15,2,PT2M21S
yt_search_terms_01_REG_videos.csv,H_NeHeBJqjo,Vespa velutina | Beekeeping Academy | Ep. 81,"Vespa velutina, the yellow-legged hornet, is a pest of honey bee colonies. Originating in Asia, this hornet hunts honey bees for ...",2026-02-20T00:00:00Z,UFhoneybeelab,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=H_NeHeBJqjo,2426,126,12,PT16M29S
yt_search_terms_01_REG_videos.csv,Muh5aQFZsFw,Vespa velutina o avispa asiatica datos y curiosidades.,en este video vamos a hablar de la avispa velutina o avispón asiatico (vespa velutina) es una plaga invasora en la península ...,2024-06-22T00:00:00Z,Daniel Alon.Videos educativos y entretenidos.,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=Muh5aQFZsFw,8617,62,20,PT3M28S
yt_search_terms_01_REG_videos.csv,PGLVJmCPwLY,Asiatische Hornisse (Vespa velutina) absaugen,,2025-09-07T00:00:00Z,Imme Diately,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=PGLVJmCPwLY,15451,43,0,PT12S
yt_search_terms_01_REG_videos.csv,VNmapy7ICcU,vespa crabro VS vespa velutina,,2024-10-07T00:00:00Z,VIPEFE,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=VNmapy7ICcU,2229,20,2,PT22S
yt_search_terms_01_REG_videos.csv,ck-mZgggIEw,¿Por qué la avispa velutina es tan peligrosa? 🐝 #shorts #avispa #animalespeligrosos,Cuidado con la avispa asiatica! ⚠️ Este video muestra cómo la vespa velutina o avispa velutina se ha convertido en una plaga ...,2025-10-18T00:00:00Z,Planeta Mascotas,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=ck-mZgggIEw,18479,251,0,PT30S
yt_search_terms_01_REG_videos.csv,dRHHj6WsVbE,VESPA VELUTINA: ¿Cómo es la avispa asiática que ha matado a tres personas en Galicia? | EL PAÍS,"Preguntas y respuestas sobre la ""vespa velutina"", la avispa asiática que ha matado a tres personas en Galicia. Gonzalo Calvo, el ...",2025-10-31T00:00:00Z,EL PAÍS,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=dRHHj6WsVbE,55776,518,93,PT3M32S
yt_search_terms_01_REG_videos.csv,gFKCQHJhBQM,Charla sobre la problemática de la Vespa Velutina (avispa asiática),Charla sobre la problemática de la Vespa Velutina (avispa asiática) y métodos de contención. Con la colaboración de Federación ...,2021-06-01T00:00:00Z,Ayuntamiento de Villaviciosa - Asturias,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=gFKCQHJhBQM,721,12,1,PT1H45M59S
yt_search_terms_01_REG_videos.csv,sO5hNu7ACBQ,¿Te puede matar una avispa asesina como la Vespa Velutina o avispa asiática?,"En este vídeo os hablo de la Vesta Volutina, también conocida como avispa asiática o en el algunos casos, la avispa asesina.",2018-07-24T00:00:00Z,Mundo Digital TV,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=sO5hNu7ACBQ,13885,216,35,PT12M35S
yt_search_terms_01_REG_videos.csv,v1X9UverYtE,"Vespa velutina, a Lucca è allarme: cosa fare quando si vede un nido","La provincia di Lucca, insieme al Ponente ligure, è tra le zone più colpite in Italia dalla presenza del grande calabrone venuto ...",2026-01-23T00:00:00Z,NoiTv Lucca,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=v1X9UverYtE,2099,6,1,PT2M26S
yt_search_terms_01_REG_videos.csv,zSNONsdqKS4,¿Cómo diferenciar el AVISPÓN ASIÁTICO invasor del AVISPÓN EUROPEO? Vespa velutina vs Vespa crabro,"Hola neuronas verdes! Hoy vamos a hablar de un insector invasor en nuestro territorio, la Vespa velutina, que se conoce como ...",2021-05-06T00:00:00Z,CEDREAC Educación Ambiental,Vespa_velutina,Vespa velutina,REG,ES,ES,,,,https://www.youtube.com/watch?v=zSNONsdqKS4,27986,255,23,PT4M35S
yt_search_terms_01_REG_videos.csv,-4CISzBmqSs,Avispa Asiatica bloqueando colmenas,,2023-08-20T00:00:00Z,La Pepita Dorada,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=-4CISzBmqSs,3793,31,2,PT13S
yt_search_terms_01_REG_videos.csv,4MUxKXIVdZ4,Trampa Selectiva para avispa Asiatica,Trampa Selectiva Avispa Asiatica.,2018-03-03T00:00:00Z,SERCANT ANTI-VELUTINA,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=4MUxKXIVdZ4,2120,11,0,PT1M1S
yt_search_terms_01_REG_videos.csv,66xRQsrPIzg,ataque de avispa asiatica #real,,2023-12-05T00:00:00Z,gym pepe,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=66xRQsrPIzg,22682,233,1,PT17S
yt_search_terms_01_REG_videos.csv,6NFdfzp4JWU,#5  Como hacer Trampa Avispa Asiática || LLEVOTE AL GUERTU @conexionas1,"5# TRAMPA AVISPA ASIATICA, VELUTINA En este video de La huerta de José y Gloria. Naturnatur, José nos enseña cómo ...",2024-08-06T00:00:00Z,La huerta de José y Gloria. Naturnatur.,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=6NFdfzp4JWU,17402,69,2,PT10M4S
yt_search_terms_01_REG_videos.csv,FJWvlMBuOBw,Avispa Asiatica ( velutina),Donaciones: ...,2022-11-21T00:00:00Z,"Apicultura Cuilapa, Santa Rosa, Guatemala",Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=FJWvlMBuOBw,2399,173,22,PT8M20S
yt_search_terms_01_REG_videos.csv,SW9JLgHaLgk,ABEJAS MATAN AVISPA ASIATICA #abejas #avispas #naturaleza #curiosidades #colmena #avispas #abeja,,2024-08-06T00:00:00Z,Nacho Informa,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=SW9JLgHaLgk,87126,2109,32,PT19S
yt_search_terms_01_REG_videos.csv,TEQPU5tA3Q4,Nido secundario en terraza de chalet individual avispa Asiatica Velutina 😢😢😢🐝🐝🐝🐝,,2017-08-21T00:00:00Z,SERCANT ANTI-VELUTINA,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=TEQPU5tA3Q4,201628,3234,39,PT23S
yt_search_terms_01_REG_videos.csv,YG9OKoH0D1s,METODO DE NEUTRALIZACION REMOTA DE NIDOS DE AVISPA ASIATICA VESPA VELUTINA. TROYANOS,"Explicación de Marino Fernández Pérez, apicultor y especialista de reconocido prestigio en la eliminación de nidos de avispa ...",2023-09-09T00:00:00Z,Apicultores de Asturias,Vespa_velutina,avispa asiatica,REG,ES,ES,,,,https://www.youtube.com/watch?v=YG9OKoH0D1s,32615,593,,PT14M35S
yt_search_terms_01_REG_videos.csv,_ngb_En01Jw,Nuevo Método contra la Avispa Asiatica &quot;Asiatic Wasp Ball&quot;,Qué es ASIATIC WASP BALL? ASIATIC WASP BALL es un sistema ideado y patentado en Cantabria (España) para la ...,2017-10-31T00:00:00Z,Asiatic Wasp Ball,Vespa_velutina,avispa asiatica,REG,PT,PT,,,,https://www.youtube.com/watch?v=_ngb_En01Jw,823,4,0,PT51S
yt_search_terms_01_REG_videos.csv,3S-UL8N7c8Y,¡Avispa Asiática en Acción! Defendiendo su Nido 🐝✨ #shorts,"Quizás te estés preguntando qué es esto que estás mirando. Pues, te explico. Esta es una avispa asiática y, como puedes ver, ...",2024-08-07T00:00:00Z,Ricardo,Vespa_velutina,avispa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=3S-UL8N7c8Y,254055,4252,59,PT19S
yt_search_terms_01_REG_videos.csv,3ZAyvDd3N5k,AVISPA ASIÁTICA 🧐🧐 ELIMINO NIDO EN UN BLOQUE 🧐🧐,,2025-06-15T00:00:00Z,Marino Fernandez Perez,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=3ZAyvDd3N5k,18099,482,27,PT6M18S
yt_search_terms_01_REG_videos.csv,3szqiddm-iI,Enjambre de abejas destruye un nido de avispa asiática,Teníamos observado un nido de avispa asiática que acababa de establecerse dentro de una colmena abandonada. Dos días ...,2017-06-13T00:00:00Z,axenavideo,Vespa_velutina,avispa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=3szqiddm-iI,1372522,8876,1241,PT5M18S
yt_search_terms_01_REG_videos.csv,9NmVNcPHGeU,"Avispa asiática y avispón europeo, diferencias.","La avispa asiática es una especie invasora que no debemos confundir con el avispón europeo (Vespa crabro), que es autóctona.",2022-10-22T00:00:00Z,Huerto Fedello,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=9NmVNcPHGeU,2364,29,0,PT1M48S
yt_search_terms_01_REG_videos.csv,D8xF0gVkIFc,Trampa para AVISPA ASIÁTICA 🐝 #bees #vespa #avispa #tramp #api,Trampa para avispa asiática: Esta trampa es ideal para cazar a la avispa asiática o Vespa veluta y evitar que caigan los ...,2023-09-23T00:00:00Z,anarky roots,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=D8xF0gVkIFc,112085,2223,94,PT56S
yt_search_terms_01_REG_videos.csv,EkmjpWMUT1o,La avispa asiática tardará solo diez años en invadir España,"La avispa asiática o velutina ya ha llegado al norte de la Península Ibérica, donde ha causado alguna víctima mortal.",2019-06-23T00:00:00Z,laSexta,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=EkmjpWMUT1o,344446,3481,1260,PT2M46S
yt_search_terms_01_REG_videos.csv,JpvZoCtHuuQ,Como hacer trampa avispa asiática en 10 minutos🐝 ► Velutina || Avispa Japonesa  || #velutina,"Ahora a la Velutina tenemos que añadir la avispa Japonesa Gigante, la más venenosa. En Japón fallecen 50 personas al año a ...",2019-08-06T00:00:00Z,La huerta de José y Gloria. Naturnatur.,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=JpvZoCtHuuQ,527304,5846,349,PT7M32S
yt_search_terms_01_REG_videos.csv,NSl5QPZWOzU,"La AVISPA ASIÁTICA 🐝 ¡Características, nido y PICADURA! ⚠️",La AVISPA ASIÁTICA o VESPA VELUTINA es una especie exótica invasora que también se conoce por el nombre de AVISPA ...,2020-09-11T00:00:00Z,EcologíaVerde,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=NSl5QPZWOzU,57552,510,12,PT4M30S
yt_search_terms_01_REG_videos.csv,SKaunwOcgiY,"Como ahuyentar 🐝Avispa Asiática, TRUCO infalible #velutina",DI ADIOS a las VELUTINAS!! La Vespa Velutina o Avispa Asiática está causando muchos problemas en algunas zonas del ...,2023-08-04T00:00:00Z,La huerta de José y Gloria. Naturnatur.,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=SKaunwOcgiY,29824,459,25,PT5M36S
yt_search_terms_01_REG_videos.csv,fbLyGb7SFAg,Avispa Asiática VELUTINA Eliminación de nido secundario de VELUTINAS,,2017-01-31T00:00:00Z,SERCANT ANTI-VELUTINA,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=fbLyGb7SFAg,16837,146,1,PT15S
yt_search_terms_01_REG_videos.csv,mFzvS_5c0Mg,AVISPA ASIÁTICA!!!! EMPEZAMOS CON LOS NIDOS SECUNDARIOS 😕😕😕,,2024-06-27T00:00:00Z,Marino Fernandez Perez,Vespa_velutina,avispa asiática,REG,PT,PT,,,,https://www.youtube.com/watch?v=mFzvS_5c0Mg,504140,7031,627,PT13M52S
yt_search_terms_01_REG_videos.csv,qv86iKkdjAo,Conocíais esta trampa para la avispa asiática?,,2025-05-29T00:00:00Z,Miguel Ángel Perez | Vídeos de Naturaleza,Vespa_velutina,avispa asiática,REG,ES,ES,,,,https://www.youtube.com/watch?v=qv86iKkdjAo,66478,2730,271,PT41S
