video_id,title,description,publishedAt,channelTitle,TaxonName,query,search_type,search_unit,regionCode,geo_id,location,locationRadius,video_url,viewCount,likeCount,commentCount,duration
video_003452,VESPA ASIATICA Sabe como Fazer uma  Min  Harpa  #yutubeshorts #euclidessantanasantana #vespaasiática,VESPA ASIATICA Sabe como Fazer uma Min Harpa #shorts #euclidessantanasantana #osegredodasabelhas#VESPAASIATICA ...,2023-01-19T00:00:00Z,channel_002850,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,[withheld],6559,67,1,PT15S
video_006871,"👍 vespa asiatica armadilha.para aditivo usar cerveja preta,açucar,vinho branco.o so groselha",,2021-03-20T00:00:00Z,channel_009020,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,[withheld],939,10,2,PT1M38S
video_005202,VESPA ASIATICA  Fazer uma  Min  Harpa -Parte 1#yutube_videos #vespaasiática @euclidessantanasantana,VESPA ASIATICA Sabe como Fazer uma Min Harpa.. Parte 1 #osegredodasabelhas #VESPAASIATICA ...,2022-07-02T00:00:00Z,channel_002850,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,[withheld],5784,103,10,PT14M6S
video_002849,VESPA ASIATICA ^ELIMINADO^ =BJ APICULTURA=,"Olá a todos Nós somos o Bruno dias e o Julio Silva Vamos apresentar vários vídeos de apicultura, em breve mais detalhados !",2019-07-04T00:00:00Z,channel_001080,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,[withheld],334,7,1,PT3M7S
video_016918,Vespa asiatica cazando,,2014-08-04T00:00:00Z,channel_006669,Vespa_velutina,vespa asiatica,REG,PT,PT,,,,[withheld],556,1,0,PT1M19S
video_008053,🦜🐣👉Reproducción del Loro Gris o Yaco (Psittacus erithacus),El loro gris o yaco es una de las mascotas favoritas entre el público aficionado a los loros por su innata facilidad para reproducir ...,2024-03-14T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],8471,164,22,PT13M45S
video_005260,"loro yaco (Psittacus erithacus)  loro gris o loro gris africano,#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-04T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],16178,162,1,PT11S
video_012945,"loro gris o loro gris africano,   loro yaco (Psittacus erithacus)#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-06T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],1196,34,0,PT13S
video_010595,"loro gris o loro gris africano,  loro yaco (Psittacus erithacus) #loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2025-01-06T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],424,14,0,PT12S
video_006623,"loro gris o loro gris africano, loro yaco (Psittacus erithacus) #loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-03T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],2255,73,0,PT10S
video_012469,"loro gris o loro gris africano,  loro yaco (Psittacus erithacus)",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2025-03-29T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],4986,142,0,PT7S
video_000290,"loro gris o loro gris africano,loro yaco (Psittacus erithacus)#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-11-25T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],1452,28,2,PT5S
video_013282,"loro gris o loro gris africano,loro yaco (Psittacus erithacus)#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-11-25T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],1176,38,3,PT11S
video_012502,African Greyparrot - Graupapagei (Psittacus erithacus),"The African Greyparrot ( Psittacus erithacus ) is one of the most known parrot species on earth. In this video, you see my pair of ...",2021-01-14T00:00:00Z,channel_008191,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],18682,222,20,PT6M34S
video_007721,"loro gris o loro gris africano, loro yaco (Psittacus erithacus) #loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2025-01-27T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],320,6,0,PT12S
video_013818,loro yaco (Psittacus erithacus) #loroyacodarko,Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-20T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],2512,58,2,PT6S
video_009776,"loro gris o loro gris africano,  loro yaco (Psittacus erithacus)#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2025-08-13T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],1082,18,0,PT25S
video_011564,"African grey parrot (Psittacus erithacus), very intelligent bird. #birds #parrot #pets #animals","Why Do Parrots Fluff Up Their Feathers? There are several reasons why parrots may fluff up their feathers, also known as “puffing ...",2024-11-09T00:00:00Z,channel_003575,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],481,,0,PT22S
video_015924,loro yaco (Psittacus erithacus) #loroyacodarko,Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-09-30T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],1101,57,1,PT11S
video_016736,"loro yaco (Psittacus erithacus) loro gris o loro gris africano,",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-12-06T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,ES,ES,,,,[withheld],285,19,4,PT8S
video_003705,"Alex, o papagaio inteligente. (Psittacus erithacus)",,2017-06-12T00:00:00Z,channel_001529,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],61488,2630,126,PT3M49S
video_005518,10 interesting facts about Gray Parrot (Psittacus erithacus),List of the this monogamous birds.,2024-06-17T00:00:00Z,channel_008264,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],12,0,0,PT3M8S
video_008053,🦜🐣👉Reproducción del Loro Gris o Yaco (Psittacus erithacus),El loro gris o yaco es una de las mascotas favoritas entre el público aficionado a los loros por su innata facilidad para reproducir ...,2024-03-14T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],8471,164,22,PT13M45S
video_011564,"African grey parrot (Psittacus erithacus), very intelligent bird. #birds #parrot #pets #animals","Why Do Parrots Fluff Up Their Feathers? There are several reasons why parrots may fluff up their feathers, also known as “puffing ...",2024-11-09T00:00:00Z,channel_003575,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],481,,0,PT22S
video_012502,African Greyparrot - Graupapagei (Psittacus erithacus),"The African Greyparrot ( Psittacus erithacus ) is one of the most known parrot species on earth. In this video, you see my pair of ...",2021-01-14T00:00:00Z,channel_008191,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],18682,222,20,PT6M34S
video_013986,Grey Parrot [Psittacus Erithacus],"In this video, we learn about the grey parrot. QUICK FACTS: • Lifespan: Max 23 years (wild); Up to 60 years (captivity) • Length: 13 ...",2021-10-06T00:00:00Z,channel_000998,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],1529,9,1,PT2M1S
video_005533,African Grey parrot.Psittacus erithacus.. #birds . #wildlife.(,,2023-11-28T00:00:00Z,channel_008257,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],2563,82,0,PT10S
video_005260,"loro yaco (Psittacus erithacus)  loro gris o loro gris africano,#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-04T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],16178,162,1,PT11S
video_015924,loro yaco (Psittacus erithacus) #loroyacodarko,Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-09-30T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],1101,57,1,PT11S
video_005956,grey parrot (Psittacus erithacus),The African grey parrot (Psittacus erithacus) is an Old World parrot in the family Psittacidae. This article describes the Congo ...,2017-01-10T00:00:00Z,channel_008792,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],161,9,0,PT29S
video_012945,"loro gris o loro gris africano,   loro yaco (Psittacus erithacus)#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-06T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],1196,34,0,PT13S
video_014395,Are Psittacus Erithacus Really the Smartest Birds on Earth? #parrot #facts,"Meet the African Grey Parrot – The Einstein of the Bird World! Discover the incredible intelligence of Psittacus erithacus, the ...",2025-05-23T00:00:00Z,channel_007173,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],1241,42,0,PT1M34S
video_000511,African Grey Parrot (Psittacus erithacus),"Am I lucky or what, to have this in my garden. Love to see him munch on that yummy palm nut.",2021-03-19T00:00:00Z,channel_001880,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],247,2,0,PT50S
video_010595,"loro gris o loro gris africano,  loro yaco (Psittacus erithacus) #loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2025-01-06T00:00:00Z,channel_004740,Psittacus_erithacus,Psittacus erithacus,REG,PT,PT,,,,[withheld],424,14,0,PT12S
video_001330,LORO YACO HABLANDO - Loro Gris Africano el mejor hablador 🐦🗣️,"Conoce como imita el Loro Yaco la voz de personas, gatos, caballos, vacas y hasta ladridos de perros. Es considerado el Mejor ...",2021-10-26T00:00:00Z,channel_005482,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],98352,1816,129,PT5M12S
video_009611,"AVES - Todo sobre el Yaco, el loro gris africano. El loro más elegante.🦜",REGALO BIENVENIDA 20% de DESCUENTO ▻ Únete Ahora al Club Cunipic regalo-de-bienvenida Además recibirás: Trucos ...,2015-10-07T00:00:00Z,channel_002013,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],373661,4152,11,PT6M51S
video_005461,10 cosas que tienes que saber antes de traer un YACO a casa (loro gris africano de cola roja),"Si te planteas tener un yaco (loro gris africano de cola roja) como animal de compañía, es importante que antes veas este vídeo ...",2024-11-03T00:00:00Z,channel_004994,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],46031,1121,86,PT12M1S
video_005705,Descubriendo la Inteligencia del Loro Gris Africano I Mundo Animal | Orígenes,"Se cree que el loro gris africano es una de las especies más inteligentes del planeta, rivalizando incluso con los simios. Algunos ...",2023-04-13T00:00:00Z,channel_005937,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],36216,445,33,PT23M11S
video_007226,Loro Gris Africano 🦜| El ave MÁS inteligente del mundo 😲,Sabías que el loro gris africano es considerado una de las aves más inteligentes del planeta? En este video te cuento todo ...,2026-01-02T00:00:00Z,channel_009145,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],861,29,4,PT4M43S
video_010749,"LORO GRIS , YACO. SONIDOS PARA LLAMAR , IMITAR, RELAJAR. EL MEJOR",en este video os traemos el sonido del loro gris africano también conocido como yaco . un sonido original que os valdrá para ...,2021-09-29T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],89227,414,14,PT59M57S
video_000166,🦜&quot;LORO GRIS AFRICANO&quot; #curiosidades #naturaleza #animales #aves #mascota #datoscuriosos #shorts,Descubre las ASOMBROSAS Curiosidades de los LOROS GRIS AFRICANO en este IMPERDIBLE video de YouTube!,2023-11-19T00:00:00Z,channel_005561,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],696,12,0,PT57S
video_002518,"Reproducción del loro gris africano, Yaco",Video de Hector.,2022-07-16T00:00:00Z,channel_001010,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],6576,101,4,PT19S
video_009250,"LORO GRIS , YACO. SONIDOS PARA LLAMAR , IMITAR, RELAJAR. EL MEJOR",en este video os traemos el sonido del loro gris africano también conocido como yaco . un sonido original que os valdrá para ...,2022-08-30T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],36983,185,4,PT1H4M14S
video_006383,Alex el Loro Inteligente 🦜  #animales #loro #birds,"Te presentamos a Alex, el loro gris africano. Esta revolucionaria ave fue el colega y objeto de estudio de la Dra. Irene Pepperberg ...",2023-08-22T00:00:00Z,channel_009373,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],14292,609,6,PT39S
video_015420,"Loro gris africano , cantos , sonidos  ,Parrots , Grey parrot . Sound","Cantos y sonidos del loro gris africano , También conocido como yaco , un gran entretenimiento para tu loro para imitar .",2024-01-23T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],12417,68,0,PT1H5M17S
video_013903,Aves exóticas Loro Gris africano o Yaco !,Descubre el fascinante mundo del Loro Gris en este documental presentado por Malena Sosa! Este video sumerge en la ...,2024-01-26T00:00:00Z,channel_007767,Psittacus_erithacus,loro gris africano,REG,ES,ES,,,,[withheld],3550,90,4,PT6M11S
video_001330,LORO YACO HABLANDO - Loro Gris Africano el mejor hablador 🐦🗣️,"Conoce como imita el Loro Yaco la voz de personas, gatos, caballos, vacas y hasta ladridos de perros. Es considerado el Mejor ...",2021-10-26T00:00:00Z,channel_005482,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],98352,1816,129,PT5M12S
video_009611,"AVES - Todo sobre el Yaco, el loro gris africano. El loro más elegante.🦜",REGALO BIENVENIDA 20% de DESCUENTO ▻ Únete Ahora al Club Cunipic regalo-de-bienvenida Además recibirás: Trucos ...,2015-10-07T00:00:00Z,channel_002013,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],373661,4152,11,PT6M51S
video_005705,Descubriendo la Inteligencia del Loro Gris Africano I Mundo Animal | Orígenes,"Se cree que el loro gris africano es una de las especies más inteligentes del planeta, rivalizando incluso con los simios. Algunos ...",2023-04-13T00:00:00Z,channel_005937,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],36216,445,33,PT23M11S
video_005461,10 cosas que tienes que saber antes de traer un YACO a casa (loro gris africano de cola roja),"Si te planteas tener un yaco (loro gris africano de cola roja) como animal de compañía, es importante que antes veas este vídeo ...",2024-11-03T00:00:00Z,channel_004994,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],46031,1121,86,PT12M1S
video_007226,Loro Gris Africano 🦜| El ave MÁS inteligente del mundo 😲,Sabías que el loro gris africano es considerado una de las aves más inteligentes del planeta? En este video te cuento todo ...,2026-01-02T00:00:00Z,channel_009145,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],861,29,4,PT4M43S
video_010749,"LORO GRIS , YACO. SONIDOS PARA LLAMAR , IMITAR, RELAJAR. EL MEJOR",en este video os traemos el sonido del loro gris africano también conocido como yaco . un sonido original que os valdrá para ...,2021-09-29T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],89227,414,14,PT59M57S
video_014530,Loro Gris Africano 2016,"Loro Gris Africano 2016 5 meses de edad Guadalajara, Jalisco, México.",2016-09-24T00:00:00Z,channel_000436,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],52189,647,5,PT14S
video_000166,🦜&quot;LORO GRIS AFRICANO&quot; #curiosidades #naturaleza #animales #aves #mascota #datoscuriosos #shorts,Descubre las ASOMBROSAS Curiosidades de los LOROS GRIS AFRICANO en este IMPERDIBLE video de YouTube!,2023-11-19T00:00:00Z,channel_005561,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],696,12,0,PT57S
video_002518,"Reproducción del loro gris africano, Yaco",Video de Hector.,2022-07-16T00:00:00Z,channel_001010,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],6576,101,4,PT19S
video_009250,"LORO GRIS , YACO. SONIDOS PARA LLAMAR , IMITAR, RELAJAR. EL MEJOR",en este video os traemos el sonido del loro gris africano también conocido como yaco . un sonido original que os valdrá para ...,2022-08-30T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],36983,185,4,PT1H4M14S
video_005260,"loro yaco (Psittacus erithacus)  loro gris o loro gris africano,#loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-04T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],16178,162,1,PT11S
video_014204,La ESTAFA del HERMOSO LORO GRIS AFRICANO DE COLA ROJA.,MUY IMPORTANTE: no adoptes un loro por internet o te puede pasar esto. Reportaje emitido en el Caiga Quien Caiga de ...,2025-01-20T00:00:00Z,channel_007339,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],244266,14528,393,PT8M48S
video_012145,"LORO GRIS , YACO. SONIDOS PARA LLAMAR , IMITAR, RELAJAR.",en este video os traemos el sonido del loro gris africano también conocido como yaco . un sonido original que os valdrá para ...,2023-06-03T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],26830,90,2,PT59M57S
video_012342,"Loro gris o loro gris africano, loro yaco (Psittacus erithacus) #loroyacodarko",Conviértete en miembro de este canal para disfrutar de ventajas: ...,2024-10-05T00:00:00Z,channel_004740,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],2170,69,5,PT12S
video_006383,Alex el Loro Inteligente 🦜  #animales #loro #birds,"Te presentamos a Alex, el loro gris africano. Esta revolucionaria ave fue el colega y objeto de estudio de la Dra. Irene Pepperberg ...",2023-08-22T00:00:00Z,channel_009373,Psittacus_erithacus,loro gris africano,REG,PT,PT,,,,[withheld],14292,609,6,PT39S
video_013371,Viva o Porto! - Papagaio Cinzento com cauda Vermelha,Papagaio Cinzento cauda vermelha - Psittacus erithacus Nome do papagaio: Óscar Piruças Viva o Porto!,2018-09-12T00:00:00Z,channel_005830,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],13400,178,3,PT8S
video_003404,Papagaio do Congo ou Papagaio cinzento#shorts,"O papagaio-cinzento (Psittacus erithacus), também conhecido como papagaio-do-congo ou papagaio-do-gabão, é um papagaio ...",2023-08-28T00:00:00Z,channel_001602,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],55129,858,9,PT12S
video_004085,Papagaio Cinzento Falando,,2024-08-12T00:00:00Z,channel_008102,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],2847,15,0,PT12S
video_009126,PAPAGAIO CINZENTO: dicas de maneio e criação com Bruno Soares,"Neste episódio especial do ""Entre Asas e Criadores"", visito o criador de aves Bruno Soares, e damos início a uma nova dinâmica.",2025-09-21T00:00:00Z,channel_000962,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],4604,205,12,PT15M35S
video_006845,CANTO DO PAPAGAIO CINZENTO  - GRAY PARROT SINGING,"CANTO DO PAPAGAIO CINZENTO - GRAY PARROT SINGING ❤️Para Ver os melhores Cantos de Pássaros, Pássaros ...",2023-06-09T00:00:00Z,channel_001606,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],4170,37,0,PT10M12S
video_006106,Papagaio Cinzento Cauda Vermelha Bébé! - criado à mão,Baby grey Parrot with only 3 months - Handfeeding.,2016-02-21T00:00:00Z,channel_005693,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],2759,19,0,PT27S
video_007539,"Nina, papagaio cinzento, brinca com menina",Parrot and a children.,2016-10-22T00:00:00Z,channel_005032,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],736,3,1,PT1M16S
video_002701,Papagaio cinzento,,2023-05-02T00:00:00Z,channel_000952,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],582,10,0,PT30S
video_016976,Poatan ou Gane? Papagaio Cinzento fez a previsão! UFC Casa Branca,,2026-06-11T00:00:00Z,channel_002333,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],11604,540,35,PT19S
video_011431,Papagaio do Congo / Papagaio Cinzento  criado a mão,,2022-02-05T00:00:00Z,channel_001670,Psittacus_erithacus,papagaio cinzento,REG,ES,ES,,,,[withheld],1394,44,2,PT36S
video_003404,Papagaio do Congo ou Papagaio cinzento#shorts,"O papagaio-cinzento (Psittacus erithacus), também conhecido como papagaio-do-congo ou papagaio-do-gabão, é um papagaio ...",2023-08-28T00:00:00Z,channel_001602,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],55129,858,9,PT12S
video_001866,Papagaio cinzento: curiosidades e fatos sobre essa ave inteligente!,"Este vídeo apresenta curiosidades e fatos interessantes sobre o papagaio cinzento, uma das aves mais inteligentes do mundo.",2023-03-05T00:00:00Z,channel_001586,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],1936,79,6,PT7M41S
video_006845,CANTO DO PAPAGAIO CINZENTO  - GRAY PARROT SINGING,"CANTO DO PAPAGAIO CINZENTO - GRAY PARROT SINGING ❤️Para Ver os melhores Cantos de Pássaros, Pássaros ...",2023-06-09T00:00:00Z,channel_001606,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],4170,37,0,PT10M12S
video_006107,Papagaio do Congo - Imitando animais,"Olá! Essa é a Khaleesi, um papagaio do Congo (papagaio cinzento, African Grey) imitando alguns animais. Essas aves são muito ...",2020-01-08T00:00:00Z,channel_001584,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],173761,11254,79,PT34S
video_006106,Papagaio Cinzento Cauda Vermelha Bébé! - criado à mão,Baby grey Parrot with only 3 months - Handfeeding.,2016-02-21T00:00:00Z,channel_005693,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],2759,19,0,PT27S
video_007539,"Nina, papagaio cinzento, brinca com menina",Parrot and a children.,2016-10-22T00:00:00Z,channel_005032,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],736,3,1,PT1M16S
video_016976,Poatan ou Gane? Papagaio Cinzento fez a previsão! UFC Casa Branca,,2026-06-11T00:00:00Z,channel_002333,Psittacus_erithacus,papagaio cinzento,REG,PT,PT,,,,[withheld],11604,540,35,PT19S
