video_id,TaxonName,LifeForm,PresentStatus,word,category,time_period,created_at
video_008139,Agapornis nigrigenis,Birds,alien,peligrosa,Threat,Post-Introduction,2019-10-17T22:42:29Z
video_001543,Agapornis nigrigenis,Birds,alien,compre,eCommerce,Post-Introduction,2019-04-08T19:34:01Z
video_001543,Agapornis nigrigenis,Birds,alien,jaula,eCommerce,Post-Introduction,2018-03-12T15:21:02Z
video_001543,Agapornis nigrigenis,Birds,alien,tienda,eCommerce,Post-Introduction,2019-04-09T08:39:08Z
video_001543,Agapornis nigrigenis,Birds,alien,jaula,eCommerce,Post-Introduction,2019-04-09T08:39:08Z
video_016157,Agapornis nigrigenis,Birds,alien,comprar,eCommerce,Post-Introduction,2021-06-10T20:55:57Z
video_016157,Agapornis nigrigenis,Birds,alien,cara,eCommerce,Post-Introduction,2021-06-10T17:47:57Z
video_012396,Amazona albifrons,Birds,alien,enjaulado,eCommerce,Post-Introduction,2024-04-23T07:08:08Z
video_014731,Amazona amazonica,Birds,alien,encontre,Detection,Post-Introduction,2021-10-06T18:32:13Z
video_014731,Amazona amazonica,Birds,alien,vender,eCommerce,Post-Introduction,2017-05-01T02:42:07Z
video_014731,Amazona amazonica,Birds,alien,jaula,eCommerce,Post-Introduction,2019-11-30T11:04:30Z
video_003043,Amazona ochrocephala,Birds,alien,precio,eCommerce,Post-Introduction,2025-09-24T19:02:44Z
video_015013,Anser cygnoides,Birds,alien,vender,eCommerce,Post-Introduction,2020-12-18T22:51:35Z
video_015013,Anser cygnoides,Birds,alien,comprar,eCommerce,Post-Introduction,2020-12-15T04:00:39Z
video_015013,Anser cygnoides,Birds,alien,vender,eCommerce,Post-Introduction,2020-12-15T04:00:39Z
video_000295,Anser cygnoides,Birds,alien,vender,eCommerce,Post-Introduction,2025-10-05T00:37:30Z
video_013009,Apalone ferox,Herptiles,alien,acuarios,eCommerce,Post-Introduction,2020-09-26T05:40:28Z
video_013009,Apalone ferox,Herptiles,alien,prohibido,eCommerce,Pre-Introduction,2017-06-27T12:01:34Z
video_013009,Apalone ferox,Herptiles,alien,atacando,Threat,Pre-Introduction,2015-03-16T11:58:04Z
video_013009,Apalone ferox,Herptiles,alien,compre,eCommerce,Pre-Introduction,2013-04-17T14:21:24Z
video_013009,Apalone ferox,Herptiles,alien,compre,eCommerce,Pre-Introduction,2017-07-06T04:49:41Z
video_013009,Apalone ferox,Herptiles,alien,acuarios,eCommerce,Pre-Introduction,2017-06-27T14:04:31Z
video_001550,Apalone ferox,Herptiles,alien,acuario,eCommerce,Post-Introduction,2021-03-24T22:00:30Z
video_001550,Apalone ferox,Herptiles,alien,compre,eCommerce,Pre-Introduction,2013-08-21T01:53:23Z
video_001550,Apalone ferox,Herptiles,alien,caro,eCommerce,Pre-Introduction,2013-08-21T01:53:23Z
video_001550,Apalone ferox,Herptiles,alien,pecera,eCommerce,Pre-Introduction,2013-08-18T04:52:16Z
video_001550,Apalone ferox,Herptiles,alien,compre,eCommerce,Pre-Introduction,2013-07-04T02:29:38Z
video_001550,Apalone ferox,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2013-07-04T02:29:38Z
video_001550,Apalone ferox,Herptiles,alien,acuarios,eCommerce,Pre-Introduction,2013-07-04T02:29:38Z
video_006193,Apalone ferox,Herptiles,alien,peceras,eCommerce,Pre-Introduction,2013-09-28T04:55:16Z
video_006193,Apalone ferox,Herptiles,alien,pecera,eCommerce,Pre-Introduction,2013-09-08T01:29:03Z
video_006193,Apalone ferox,Herptiles,alien,compre,eCommerce,Pre-Introduction,2013-08-31T05:55:19Z
video_006193,Apalone ferox,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2013-08-31T05:55:19Z
video_006193,Apalone ferox,Herptiles,alien,comprar,eCommerce,Pre-Introduction,2013-04-26T03:31:49Z
video_006839,Apalone ferox,Herptiles,alien,acuario,eCommerce,Post-Introduction,2018-10-31T01:24:40Z
video_006839,Apalone ferox,Herptiles,alien,manejo,Detection,Post-Introduction,2019-06-02T21:22:56Z
video_001352,Apalone ferox,Herptiles,alien,pecera,eCommerce,Post-Introduction,2020-12-29T06:25:44Z
video_001352,Apalone ferox,Herptiles,alien,pecera,eCommerce,Pre-Introduction,2016-08-19T02:42:34Z
video_001352,Apalone ferox,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2015-11-20T17:22:15Z
video_001352,Apalone ferox,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2015-04-09T20:50:58Z
video_001352,Apalone ferox,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2015-04-09T17:33:05Z
video_001352,Apalone ferox,Herptiles,alien,acuario,eCommerce,Pre-Introduction,2015-04-09T12:50:30Z
video_001352,Apalone ferox,Herptiles,alien,peligrosa,Threat,Pre-Introduction,2015-04-09T17:38:17Z
video_001328,Apalone ferox,Herptiles,alien,acuarios,eCommerce,Pre-Introduction,2015-05-17T23:08:18Z
video_000665,Aratinga jandaya,Birds,alien,gaiola,eCommerce,Post-Introduction,2022-02-07T00:03:07Z
video_000665,Aratinga jandaya,Birds,alien,vender,eCommerce,Post-Introduction,2022-01-27T02:06:49Z
video_000665,Aratinga jandaya,Birds,alien,comprar,eCommerce,Post-Introduction,2020-07-22T16:09:57Z
video_000665,Aratinga jandaya,Birds,alien,gaiola,eCommerce,Post-Introduction,2019-04-15T17:26:19Z
video_000665,Aratinga jandaya,Birds,alien,loja,eCommerce,Post-Introduction,2018-12-03T21:19:05Z
video_000665,Aratinga jandaya,Birds,alien,loja,eCommerce,Post-Introduction,2018-12-03T09:19:27Z
video_000665,Aratinga jandaya,Birds,alien,preco,eCommerce,Post-Introduction,2018-12-03T09:19:27Z
video_000665,Aratinga jandaya,Birds,alien,comprar,eCommerce,Post-Introduction,2018-12-02T19:28:39Z
video_000665,Aratinga jandaya,Birds,alien,aquarios,eCommerce,Post-Introduction,2018-12-02T00:45:00Z
video_000665,Aratinga jandaya,Birds,alien,loja,eCommerce,Post-Introduction,2018-12-01T21:14:52Z
video_013475,Aratinga jandaya,Birds,alien,precio,eCommerce,Post-Introduction,2025-03-08T23:31:10Z
video_013475,Aratinga jandaya,Birds,alien,visto,Detection,Post-Introduction,2025-03-04T14:11:32Z
video_002260,Balistoides conspicillum,Fishes,uncertain,comprei,eCommerce,Post-Introduction,2017-11-28T08:52:33Z
video_002260,Balistoides conspicillum,Fishes,uncertain,aquario,eCommerce,Post-Introduction,2017-11-28T08:52:33Z
video_006641,Belonochilus numenius,Insects,established,plaga,Invasion,Post-Introduction,2023-10-22T23:29:46Z
video_006641,Belonochilus numenius,Insects,established,visto,Detection,Post-Introduction,2023-10-22T23:29:46Z
video_006641,Belonochilus numenius,Insects,established,aparecieron,Detection,Post-Introduction,2019-10-23T18:52:27Z
video_007897,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-04-06T04:35:03Z
video_007897,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-04-06T20:31:39Z
video_007897,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-04-06T04:48:19Z
video_007897,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2022-04-06T04:48:19Z
video_007897,Bemisia tabaci,Insects,alien,aparece,Detection,Post-Introduction,2022-04-06T04:48:19Z
video_007897,Bemisia tabaci,Insects,alien,manejo,Detection,Post-Introduction,2022-04-06T04:48:19Z
video_007897,Bemisia tabaci,Insects,alien,control,Detection,Post-Introduction,2022-04-06T05:11:05Z
video_007897,Bemisia tabaci,Insects,alien,seguimiento,Detection,Post-Introduction,2022-04-06T05:11:05Z
video_007897,Bemisia tabaci,Insects,alien,seguimiento,Detection,Post-Introduction,2022-04-06T12:51:42Z
video_007897,Bemisia tabaci,Insects,alien,aparece,Detection,Post-Introduction,2022-04-06T12:51:42Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2025-08-09T15:12:59Z
video_000661,Bemisia tabaci,Insects,alien,danino,Threat,Post-Introduction,2025-06-16T11:56:35Z
video_000661,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2025-06-10T03:09:21Z
video_000661,Bemisia tabaci,Insects,alien,control,Detection,Post-Introduction,2025-06-10T03:09:21Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2024-02-22T02:22:56Z
video_000661,Bemisia tabaci,Insects,alien,peligro,Threat,Post-Introduction,2023-08-29T20:07:21Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2023-08-29T20:07:21Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2023-07-07T11:49:11Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2023-02-23T13:50:38Z
video_000661,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2022-07-07T21:15:35Z
video_000661,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2022-04-14T17:20:57Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2022-03-27T08:48:14Z
video_000661,Bemisia tabaci,Insects,alien,mercado,eCommerce,Post-Introduction,2021-10-02T20:03:21Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-08-29T16:37:11Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-05-26T17:12:28Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-04-29T00:42:12Z
video_000661,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2021-04-29T00:42:12Z
video_000661,Bemisia tabaci,Insects,alien,caro,eCommerce,Post-Introduction,2021-04-22T20:26:03Z
video_000661,Bemisia tabaci,Insects,alien,control,Detection,Post-Introduction,2021-04-11T14:37:47Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-04-10T15:19:35Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-03-23T04:03:20Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-01-29T02:41:41Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-01-24T14:31:29Z
video_000661,Bemisia tabaci,Insects,alien,compre,eCommerce,Post-Introduction,2021-01-20T16:36:11Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2023-04-08T22:41:01Z
video_000661,Bemisia tabaci,Insects,alien,peligroso,Threat,Post-Introduction,2022-11-06T18:11:04Z
video_000661,Bemisia tabaci,Insects,alien,riesgo,Threat,Post-Introduction,2022-11-06T18:11:04Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-05-30T22:16:38Z
video_000661,Bemisia tabaci,Insects,alien,controlar,Detection,Post-Introduction,2021-05-30T22:16:38Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-03-25T22:33:43Z
video_000661,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2021-03-25T22:33:43Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-02-09T08:55:14Z
video_000661,Bemisia tabaci,Insects,alien,precio,eCommerce,Post-Introduction,2020-09-22T03:13:29Z
video_000661,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2020-09-02T18:15:54Z
video_000661,Bemisia tabaci,Insects,alien,compre,eCommerce,Post-Introduction,2020-07-05T17:53:01Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2020-06-26T21:25:07Z
video_000661,Bemisia tabaci,Insects,alien,controlar,Detection,Post-Introduction,2020-04-26T03:36:07Z
video_000661,Bemisia tabaci,Insects,alien,atacando,Threat,Post-Introduction,2020-01-22T20:24:08Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2019-10-06T17:41:11Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2019-10-03T19:02:35Z
video_000661,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2019-08-30T13:36:53Z
video_000661,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2019-08-11T15:48:53Z
video_000661,Bemisia tabaci,Insects,alien,control,Detection,Post-Introduction,2019-07-02T20:37:24Z
video_000661,Bemisia tabaci,Insects,alien,control,Detection,Post-Introduction,2019-05-13T03:38:34Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2019-05-13T03:38:34Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2019-05-13T03:35:42Z
video_000661,Bemisia tabaci,Insects,alien,comprar,eCommerce,Post-Introduction,2019-05-13T03:35:42Z
video_000661,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2020-02-18T18:24:28Z
video_000661,Bemisia tabaci,Insects,alien,descubierto,Detection,Post-Introduction,2020-02-28T15:05:00Z
video_000661,Bemisia tabaci,Insects,alien,compre,eCommerce,Post-Introduction,2020-02-28T15:05:00Z
video_000661,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2020-02-28T15:05:00Z
video_000661,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2020-04-23T08:20:01Z
video_000661,Bemisia tabaci,Insects,alien,aparece,Detection,Post-Introduction,2020-08-30T03:25:20Z
video_014013,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2025-12-12T17:31:26Z
video_004716,Bemisia tabaci,Insects,alien,comprar,eCommerce,Post-Introduction,2021-05-14T20:12:56Z
video_004716,Bemisia tabaci,Insects,alien,ataca,Threat,Post-Introduction,2021-02-01T17:50:30Z
video_004716,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-01-27T14:11:25Z
video_004716,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2021-01-20T02:38:07Z
video_004716,Bemisia tabaci,Insects,alien,encontre,Detection,Post-Introduction,2021-01-17T01:51:52Z
video_004716,Bemisia tabaci,Insects,alien,mercado,eCommerce,Post-Introduction,2021-01-17T01:51:52Z
video_004716,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2021-01-15T08:36:13Z
video_004716,Bemisia tabaci,Insects,alien,invasora,Invasion,Post-Introduction,2021-01-14T23:44:04Z
video_004716,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-01-14T23:44:04Z
video_004716,Bemisia tabaci,Insects,alien,vista,Detection,Post-Introduction,2021-01-14T22:44:07Z
video_004716,Bemisia tabaci,Insects,alien,comprar,eCommerce,Post-Introduction,2021-01-14T22:44:07Z
video_004716,Bemisia tabaci,Insects,alien,vistas,Detection,Post-Introduction,2021-01-14T22:44:07Z
video_004716,Bemisia tabaci,Insects,alien,reciente,Detection,Post-Introduction,2021-01-14T17:28:00Z
video_004716,Bemisia tabaci,Insects,alien,invasora,Invasion,Post-Introduction,2021-01-15T09:44:33Z
video_004716,Bemisia tabaci,Insects,alien,riesgo,Threat,Post-Introduction,2021-01-18T16:15:02Z
video_004716,Bemisia tabaci,Insects,alien,danino,Threat,Post-Introduction,2021-01-18T16:15:02Z
video_004716,Bemisia tabaci,Insects,alien,mercado,eCommerce,Post-Introduction,2021-01-15T15:51:16Z
video_004716,Bemisia tabaci,Insects,alien,venta,eCommerce,Post-Introduction,2021-01-16T13:49:57Z
video_004716,Bemisia tabaci,Insects,alien,encontre,Detection,Post-Introduction,2021-01-16T13:49:57Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2025-03-10T08:42:55Z
video_005392,Bemisia tabaci,Insects,alien,tranpa,Detection,Post-Introduction,2024-11-23T00:52:02Z
video_005392,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2024-11-23T00:52:02Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2024-04-12T21:56:28Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2023-06-18T12:50:43Z
video_005392,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2023-04-13T09:55:51Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2022-11-10T14:07:00Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-09-23T09:38:04Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2022-08-30T03:57:14Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2022-02-20T22:39:48Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-02-14T05:28:12Z
video_005392,Bemisia tabaci,Insects,alien,controlar,Detection,Post-Introduction,2022-02-14T05:28:12Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-12-17T14:09:35Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-12-09T23:02:23Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-06-01T16:53:51Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2021-04-06T14:44:40Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2021-03-24T01:17:11Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-03-10T20:20:34Z
video_005392,Bemisia tabaci,Insects,alien,cara,eCommerce,Post-Introduction,2021-03-07T20:57:13Z
video_005392,Bemisia tabaci,Insects,alien,descubrimiento,Detection,Post-Introduction,2021-03-04T22:34:31Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2021-02-26T17:34:35Z
video_005392,Bemisia tabaci,Insects,alien,epidemia,Threat,Post-Introduction,2021-02-26T17:34:35Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2021-02-23T23:31:54Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2020-12-12T22:30:44Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2020-11-24T00:21:55Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2020-10-14T18:26:17Z
video_005392,Bemisia tabaci,Insects,alien,compre,eCommerce,Post-Introduction,2020-10-12T00:59:01Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2020-08-27T00:35:35Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2020-08-26T23:31:54Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2020-07-06T23:45:28Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2020-06-07T09:11:38Z
video_005392,Bemisia tabaci,Insects,alien,riesgo,Threat,Post-Introduction,2020-05-14T19:08:49Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2020-05-12T00:08:37Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2020-05-08T16:28:13Z
video_005392,Bemisia tabaci,Insects,alien,ataca,Threat,Post-Introduction,2020-04-27T02:34:14Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2020-04-20T14:17:22Z
video_005392,Bemisia tabaci,Insects,alien,atacado,Threat,Post-Introduction,2020-04-16T01:15:32Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2020-04-12T19:48:36Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2020-04-01T02:46:09Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2020-03-19T05:09:53Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2019-10-16T01:30:04Z
video_005392,Bemisia tabaci,Insects,alien,nocivo,Threat,Post-Introduction,2019-08-08T18:20:55Z
video_005392,Bemisia tabaci,Insects,alien,compre,eCommerce,Post-Introduction,2019-07-28T15:32:20Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2019-06-16T00:17:22Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2019-05-01T13:11:06Z
video_005392,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2019-03-24T14:49:40Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2019-03-04T12:52:31Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2019-03-03T18:27:54Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2019-02-06T19:26:13Z
video_005392,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2025-01-10T00:26:21Z
video_005392,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2025-01-10T00:26:21Z
video_005392,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2025-01-10T00:26:21Z
video_005392,Bemisia tabaci,Insects,alien,toxicidad,Threat,Post-Introduction,2019-08-12T11:37:38Z
video_011811,Bemisia tabaci,Insects,alien,comprar,eCommerce,Post-Introduction,2021-05-28T16:04:55Z
video_011811,Bemisia tabaci,Insects,alien,precios,eCommerce,Post-Introduction,2021-05-28T16:04:55Z
video_011811,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2025-02-20T12:35:46Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2023-04-13T02:18:52Z
video_011811,Bemisia tabaci,Insects,alien,caro,eCommerce,Post-Introduction,2023-04-13T02:18:52Z
video_011811,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2023-04-13T02:18:52Z
video_011811,Bemisia tabaci,Insects,alien,tienda,eCommerce,Post-Introduction,2023-04-13T02:18:52Z
video_011811,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2023-04-13T02:18:52Z
video_011811,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2023-02-21T00:08:30Z
video_011811,Bemisia tabaci,Insects,alien,aparezca,Detection,Post-Introduction,2022-10-09T19:09:12Z
video_011811,Bemisia tabaci,Insects,alien,aparecer,Detection,Post-Introduction,2022-10-09T19:09:12Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-09-27T16:12:38Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-04-29T03:56:16Z
video_011811,Bemisia tabaci,Insects,alien,control,Detection,Post-Introduction,2022-04-07T16:46:58Z
video_011811,Bemisia tabaci,Insects,alien,ataca,Threat,Post-Introduction,2021-08-02T19:33:23Z
video_011811,Bemisia tabaci,Insects,alien,veneno,Threat,Post-Introduction,2024-03-18T10:38:27Z
video_011811,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2023-08-13T13:01:09Z
video_011811,Bemisia tabaci,Insects,alien,dinero,eCommerce,Post-Introduction,2023-08-14T12:28:30Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2023-04-13T09:49:43Z
video_011811,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2023-03-31T16:56:16Z
video_011811,Bemisia tabaci,Insects,alien,prohibida,eCommerce,Post-Introduction,2023-03-31T21:21:52Z
video_011811,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2023-01-21T14:25:24Z
video_011811,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2023-01-21T14:25:24Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-09-27T16:23:34Z
video_011811,Bemisia tabaci,Insects,alien,danina,Threat,Post-Introduction,2022-07-07T12:52:08Z
video_011811,Bemisia tabaci,Insects,alien,visto,Detection,Post-Introduction,2022-06-08T21:27:13Z
video_011811,Bemisia tabaci,Insects,alien,comprar,eCommerce,Post-Introduction,2022-05-15T19:24:55Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-04-29T07:02:54Z
video_011811,Bemisia tabaci,Insects,alien,encontre,Detection,Post-Introduction,2022-04-28T07:36:41Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2022-04-15T08:58:31Z
video_011811,Bemisia tabaci,Insects,alien,trampa,Detection,Post-Introduction,2022-04-13T07:02:34Z
video_011811,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2022-01-16T10:37:27Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-09-18T21:54:16Z
video_011811,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-08-10T16:31:53Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2021-07-16T06:37:40Z
video_011811,Bemisia tabaci,Insects,alien,atacando,Threat,Post-Introduction,2021-06-30T19:04:07Z
video_011811,Bemisia tabaci,Insects,alien,trampas,Detection,Post-Introduction,2021-03-11T05:25:21Z
video_011811,Bemisia tabaci,Insects,alien,plagas,Invasion,Post-Introduction,2020-10-02T14:23:26Z
video_011811,Bemisia tabaci,Insects,alien,plaga,Invasion,Post-Introduction,2020-10-02T04:50:44Z
